customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C00183,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),47.42,417.69,No
C00184,Male,0,No,Yes,36,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,42.26,1426.87,No
C00185,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.06,55.09,Yes
C00186,Female,1,No,Yes,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),75.58,1305.11,Yes
C00187,Male,0,Yes,Yes,9,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,36.1,178.33,No
C00188,Male,0,No,Yes,8,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,25.92,64.61,No
C00189,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.62,277.24,No
C00190,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.93,18.0,No
C00191,Male,0,Yes,Yes,18,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),34.29,524.35,Yes
C00192,Male,0,Yes,No,22,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),27.66,535.22,No
C00193,Male,0,No,Yes,10,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,80.84,862.32,Yes
C00194,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,84.0,2538.09,No
C00195,Female,0,Yes,Yes,13,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,41.0,706.06,No
C00196,Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),87.28,1261.7,Yes
C00197,Female,1,No,No,48,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),70.27,3574.04,No
C00198,Male,0,No,No,25,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),78.05,1893.7,No
C00199,Male,1,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,33.85,2499.68,No
C00200,Male,0,Yes,Yes,14,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),29.15,343.85,No
C00201,Female,1,No,No,56,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,48.57,2920.33,No
C00202,Male,1,Yes,No,42,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),45.47,1827.75,No
C00203,Male,0,No,No,70,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),87.15,6324.79,No
C00204,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,37.61,2534.27,No
C00205,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,78.86,144.85,Yes
C00206,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,52.99,18.0,Yes
C00207,Female,0,No,No,35,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,68.74,2220.71,No
C00208,Female,0,Yes,Yes,15,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,53.93,916.56,Yes
C00209,Male,0,No,No,54,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.22,5097.49,Yes
C00210,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),72.47,67.43,Yes
C00211,Male,1,No,No,52,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,67.64,3497.38,No
C00212,Male,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,18.0,No
C00213,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),63.39,637.37,Yes
C00214,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),71.26,4660.17,No
C00215,Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.83,18.0,Yes
C00216,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),68.0,1050.61,Yes
C00217,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,73.3,365.36,Yes
C00218,Female,0,Yes,Yes,61,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,56.92,3088.06,No
C00219,Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,98.86,3719.17,No
C00220,Male,0,No,No,51,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),44.5,2495.69,No
C00221,Male,1,No,No,23,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,36.13,576.27,No
C00222,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,604.96,No
C00223,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.0,18.0,No
C00224,Female,1,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.76,255.7,No
C00225,Female,0,No,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,44.19,1277.24,No
C00226,Male,0,Yes,No,34,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,46.6,1458.47,No
C00227,Female,1,Yes,No,8,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),81.73,652.25,No
C00228,Male,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.54,150.8,No
C00229,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.42,333.74,Yes
C00230,Female,0,Yes,Yes,13,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,23.7,254.1,Yes
C00231,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),69.03,201.12,No
C00232,Female,0,Yes,No,5,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,45.85,112.31,No
C00233,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.23,18.0,No
C00234,Female,0,No,No,62,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),66.38,3898.81,No
C00235,Female,1,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,50.38,214.58,Yes
C00236,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,61.91,3492.99,No
C00237,Female,1,No,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,69.5,942.21,Yes
C00238,Male,0,No,Yes,32,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),75.13,2313.6,No
C00239,Female,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.8,51.83,Yes
C00240,Female,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.37,488.44,No
C00241,Male,0,Yes,No,10,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),40.75,271.43,Yes
C00242,Female,0,Yes,No,3,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,37.01,75.18,Yes
C00243,Male,1,Yes,Yes,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26.06,1707.5,No
C00244,Male,0,No,No,29,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,54.76,1514.7,Yes
C00245,Female,0,No,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.77,18.0,No
C00246,Male,0,Yes,No,17,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),18.0,393.55,No
C00247,Male,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,489.66,No
C00248,Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,995.91,No
C00249,Male,0,Yes,Yes,29,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.43,1409.35,Yes
C00250,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),82.29,196.0,Yes
C00251,Male,0,No,Yes,7,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,44.42,291.21,No
C00252,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,69.89,1422.44,Yes
C00253,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,71.65,1565.69,No
C00254,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,252.5,No
C00255,Male,1,No,No,40,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),35.16,1512.16,No
C00256,Male,0,Yes,Yes,36,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.63,1911.53,No
C00257,Female,0,Yes,No,14,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),67.27,1024.91,No
C00258,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,56.86,4161.36,No
C00259,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,249.94,No
C00260,Male,1,No,No,28,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),77.81,2046.97,No
C00261,Female,0,No,No,72,No,No phone service,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,55.87,3973.29,No
C00262,Male,0,Yes,No,25,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),41.08,955.64,No
C00263,Male,0,Yes,No,19,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),68.39,1175.31,No
C00264,Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),69.66,18.0,No
C00265,Female,0,No,Yes,53,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),18.0,736.45,No
C00266,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,43.58,424.0,No
C00267,Female,0,Yes,Yes,38,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),54.93,2156.09,No
C00268,Male,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),48.17,234.41,No
C00269,Male,0,No,No,1,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),39.13,111.08,No
C00270,Female,1,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,386.15,Yes
C00271,Female,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.15,459.82,No
C00272,Female,0,No,No,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.68,1276.63,No
C00273,Female,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,1377.34,No
C00274,Male,1,No,No,24,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),18.0,75.09,No
C00275,Female,0,Yes,No,1,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),34.66,18.0,No
C00276,Male,1,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),96.18,1149.92,Yes
C00277,Female,0,No,Yes,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.13,993.56,Yes
C00278,Male,0,No,No,3,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,48.88,215.16,No
C00279,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,869.76,No
C00280,Female,0,Yes,No,1,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.15,230.4,Yes
C00281,Female,0,Yes,No,36,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,26.68,840.25,No
C00282,Female,0,No,Yes,59,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),72.08,4358.38,No
C00283,Male,0,No,No,20,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,52.55,1095.21,No
C00284,Female,0,No,Yes,56,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,37.7,1822.76,No
C00285,Male,0,No,No,48,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.11,4212.77,No
C00286,Male,0,No,No,35,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,23.73,495.63,No
C00287,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,84.89,1177.31,Yes
C00288,Male,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,75.38,699.2,No
C00289,Female,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.34,1508.03,No
C00290,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),81.66,3080.32,No
C00291,Male,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,69.55,3275.47,No
C00292,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),32.81,744.96,Yes
C00293,Female,0,No,No,6,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),42.36,395.62,No
C00294,Female,0,No,No,72,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,72.8,5036.58,No
C00295,Female,1,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,18.0,Yes
C00296,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,29.12,2258.51,No
C00297,Male,0,Yes,No,7,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),33.76,494.71,Yes
C00298,Male,1,No,No,14,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,55.21,1143.09,Yes
C00299,Female,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,62.97,877.37,Yes
C00300,Male,0,No,No,72,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,77.65,5375.99,No
C00301,Male,0,Yes,Yes,70,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),28.6,1645.14,No
C00302,Male,0,Yes,Yes,55,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,67.07,3916.18,No
C00303,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,39.1,795.39,No
C00304,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),59.19,18.0,No
C00305,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mailed check,54.16,2124.08,No
C00306,Female,1,No,Yes,16,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,36.74,812.0,No
C00307,Female,0,No,Yes,45,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,61.97,2786.68,No
C00308,Female,0,No,No,50,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,62.69,3366.65,No
C00309,Female,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,109.16,2085.98,Yes
C00310,Female,0,No,No,44,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),55.41,2346.74,No
C00311,Male,0,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),77.83,4464.24,No
C00312,Female,0,No,Yes,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.18,1238.97,No
C00313,Male,0,Yes,Yes,27,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,36.95,1298.16,No
C00314,Male,0,No,No,48,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),75.49,3516.3,No
C00315,Female,0,Yes,No,21,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.82,1889.0,Yes
C00316,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,64.17,212.58,Yes
C00317,Male,0,No,No,5,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),23.62,18.0,No
C00318,Male,0,Yes,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,36.6,164.66,Yes
C00319,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,18.0,No
C00320,Female,1,No,Yes,1,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),54.8,171.45,No
C00321,Male,0,No,No,62,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),90.13,5390.7,No
C00322,Female,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.45,549.94,No
C00323,Female,0,Yes,No,15,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),43.63,600.67,No
C00324,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,18.0,No
C00325,Female,0,Yes,No,19,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),50.94,770.02,No
C00326,Male,1,Yes,Yes,2,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.74,459.81,Yes
C00327,Male,1,No,Yes,10,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),59.38,920.09,Yes
C00328,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),66.11,3790.71,No
